,Source,userid,Join
4251,105614,e9b0ababbb0d1781ab8501355d7ce58b,2017-09-12 18:42:12
4252,102875,afdae28b1e5978bd83d23ef14ee72457,2017-09-12 18:41:38
4253,105952,6add874c5445a63af7c2a1d0c66556d1,2017-09-12 18:38:02
4254,102875,3c6b0ccd9965720fd0be20d5caf5b45d,2017-09-12 18:37:50
4255,104474,a68730d1c8e2bb0422fcc83c67af0ba4,2017-09-12 18:36:17
4256,105755,d41b78daa2ddeabaf466b126a79b2873,2017-09-12 18:36:07
4257,104676,0c58ed51b172c0959267bd25a1a71ea9,2017-09-12 18:33:51
4258,105614,5b4c0f1cdac9853dd3598bbbeb3000a8,2017-09-12 18:30:20
4259,102875,5d411b8752a9a37d06376dbc625e4f57,2017-09-12 18:29:29
4260,105952,c9affddbce60767f97daaa3db665d551,2017-09-12 18:29:07
4261,105838,d692bc25191d02b939390afd5a6ae585,2017-09-12 18:28:12
4262,104474,cfc6802b5233f50cd67eef7b5df96a77,2017-09-12 18:26:13
4263,105755,70b5a0d2c5533307b35c8c3e67e833a4,2017-09-12 18:24:52
4264,102875,6ce8badc013f57a60d663a02acb2b3d4,2017-09-12 18:23:08
4265,105952,98f730462b99ed5486e586755a8ca494,2017-09-12 18:23:03
4266,102701,0e20e3dfba918d309f4f408e01ced1a6,2017-09-12 18:21:20
4267,102875,381013df619ed21a4d01e4fb5a4f089f,2017-09-12 18:20:29
4268,102875,3f060b20ffb825ddf118ece8c69590ea,2017-09-12 18:20:10
4269,105755,70eff7516b35227c1814b5eb00c3b573,2017-09-12 18:19:22
4270,105614,9c10703986e478b962b80f58824caf2b,2017-09-12 18:18:51
4271,105952,a1c447c2a11be4411b93a4d5f92cd8b5,2017-09-12 18:18:48
4272,105755,5190d613ac0bf30876b757c19abf3500,2017-09-12 18:16:28
4273,104474,d2f1b19c903bed443a2fed2695442d4f,2017-09-12 18:16:03
4274,105723,9cf72026400db80c208ec69df2131d3f,2017-09-12 18:15:09
4275,105755,93dd5e6211052615880256ab9995d573,2017-09-12 18:14:59
4276,102807,99c72586d20063e54616d595e5aa9186,2017-09-12 18:13:50
4277,105952,01cae01eab072a9d94b855ae7fcfbc2a,2017-09-12 18:12:18
4278,102701,21c2fbedaeaf479e21c6e7081c39ff50,2017-09-12 18:11:32
4279,102701,9d5b8568f5eea4376c587bbb16da62d9,2017-09-12 18:11:00
4280,105952,04e4c71cdee17bc9e5912882cfd809c2,2017-09-12 18:10:09
4281,105952,e72ceebb397cded07e4ae74a93ddb124,2017-09-12 18:09:19
4282,105755,90b074a8a406d0bce2453d4fd7d0dbe2,2017-09-12 18:08:52
4283,105755,8c559dccfcaf561708a18ed46e1b7204,2017-09-12 18:08:25
4284,105755,b17027dfe0350a405b7e455fc0bcf6ad,2017-09-12 18:07:56
4285,105374,f82f9a3b5b85ed1b9d707d86385a398e,2017-09-12 18:06:50
4286,104474,32801b4bd7e4008251eb6be3124ddc57,2017-09-12 18:06:17
4287,105755,c9984f0e453a6bba9f7172c691d0c241,2017-09-12 18:04:00
4288,104474,db4e038d2e75a766c7ffc01fd7abdfd3,2017-09-12 18:03:23
4289,104474,b5c967ec6f412c293774886bb67fed2f,2017-09-12 18:02:49
4290,102875,4d4bc456b556c575ceb7a9dbfd48b37a,2017-09-12 18:02:44
4291,105614,53b9fa07f7bc240353a41ea8d7fc3083,2017-09-12 18:02:20
4292,102875,c0d7154e0d5bd094737b2c1400577c65,2017-09-12 18:01:13
4293,105614,ad02b51385a4238b8d787d60a16ba5b7,2017-09-12 18:00:23
4294,105614,c63d23fdc6f1c36f4d42963ebcd29f4b,2017-09-12 17:56:34
4295,104474,9d415e992fc989dba7df80e48866e4a5,2017-09-12 17:55:58
4296,105952,b190e15a20f24b069b9ab37dede71c04,2017-09-12 17:55:27
4297,105638,4b648d00b588460bbef75b898503e29a,2017-09-12 17:54:02
4298,105755,d435f074b0fbfa22ef91bef26f6a8526,2017-09-12 17:53:58
4299,102701,b741c01b715aff3a3e71a3eadba0e235,2017-09-12 17:53:36
4300,105614,9d52b1eebe3a8b3bbbe843284297de96,2017-09-12 17:52:24
4301,105952,18ac15b4c186e836976e604cc9eafc70,2017-09-12 17:50:11
4302,104560,dfd64436540f4f3efc853beca473ad1d,2017-09-12 17:50:06
4303,102875,23dde41cf343ec05efb966392d2752b4,2017-09-12 17:49:59
4304,105755,96f86f7ba704d83282cac103a6e820cd,2017-09-12 17:49:26
4305,104474,938653e5edcac0a53dab5feaa7ab640e,2017-09-12 17:46:14
4306,105755,0de7142231dd4940c6fa1ef64660af37,2017-09-12 17:45:56
4307,105755,2fb75b35308744b5a46e435943f6d9a7,2017-09-12 17:45:49
4308,106162,b674e45bf31c4088043b8dcf275e2af4,2017-09-12 17:45:43
4309,105755,a111357abc6dacd385a7ca028120b563,2017-09-12 17:44:33
4310,105755,e532ca913e3e94a6bc46ddeb37148361,2017-09-12 17:44:12
4311,105755,a75f5cd50e2b8ab5cc7dac8c261215c9,2017-09-12 17:43:38
4312,102875,f27ffd5704ab3aa717369fab93a8e54e,2017-09-12 17:42:59
4313,105755,546330d5c4cdb158a65d103d0a49c4a7,2017-09-12 17:42:11
4314,102701,0957a8beed2f375002c7275233000e86,2017-09-12 17:41:46
4315,102701,702f9d8e92c72353803d61281e788dcc,2017-09-12 17:41:38
4316,102701,17d3e4927a176ef7c478deeb734e8a85,2017-09-12 17:36:57
4317,104474,4cfcef1535577eb285875a44c3eafff3,2017-09-12 17:36:13
4318,105755,3f5a85bda96406b5bcc96d40fc9ca243,2017-09-12 17:36:07
4319,105614,7a9e53974e07d82d92ea7bb859159bc7,2017-09-12 17:34:49
4320,105755,cd16a6e6c649cbd9bb8962abac48e3e9,2017-09-12 17:32:54
4321,105614,3657a14ca9a4a36ff851a6fb0cb93896,2017-09-12 17:32:50
4322,105614,80c1003ffd4322ffb91db862f67de8e6,2017-09-12 17:30:47
4323,105614,f3b470208543105f971a6f75aaf60cba,2017-09-12 17:30:24
4324,105638,b2320ba6fed1d596fde0465bdc8557be,2017-09-12 17:30:12
4325,105551,0fd93d39f295f30b93b2d8013cd5d5e9,2017-09-12 17:28:55
4326,105614,9f7608405f677b08d4226974278ab91a,2017-09-12 17:28:01
4327,104220,6f06c513a2544eed9e82ccb6930913c4,2017-09-12 17:27:43
4328,102875,510bff4e37e72d7da8cc7bf5513b2414,2017-09-12 17:27:41
4329,102875,66cb8f757894ec3f83c922fee1229a3a,2017-09-12 17:26:10
4330,104474,937503328aa2e8bba324c8a81071fa86,2017-09-12 17:25:50
4331,105952,e9f07a0ee8d37af034a6c5f089e27c22,2017-09-12 17:25:04
4332,102701,a80ce9bfa389da791b42662fd923230d,2017-09-12 17:24:49
4333,106134,855aa335b25f1dec4df15bf7f02993dd,2017-09-12 17:23:22
4334,105614,1c624b6453c12f66130984163d14a2d3,2017-09-12 17:21:47
4335,105952,1d7937d400184b5c8c7466afc9588bdb,2017-09-12 17:19:46
4336,102875,085397a6568c6aa4d6caeb6c722d544c,2017-09-12 17:19:27
4337,102875,75b13d1b5fb61847579f73e69fd9b670,2017-09-12 17:16:58
4338,104474,1a218096aca6c693d436987f7ee95cbd,2017-09-12 17:16:16
4339,105755,dafe94b8c6161f0d07d4f78774bad4fb,2017-09-12 17:15:37
4340,105551,ddbf1663521a2ab17ddfe91bc6c3bc9c,2017-09-12 17:12:01
4341,105814,9d20b371b5af0329f81bb9c7e689e191,2017-09-12 17:10:04
4342,102701,6620d779d023c0c4f654d586b7b00fde,2017-09-12 17:10:04
4343,105952,1e54275e7d173b7e6b63f07e9672a251,2017-09-12 17:09:49
4344,105755,1586a92b675b3f32f200d0d42d69c39c,2017-09-12 17:09:41
4345,103708,f9d8b3e784d5d6f460a36c2645daabde,2017-09-12 17:08:34
4346,105614,b027aee70bf8e53d47c88c9ea8c6128b,2017-09-12 17:08:24
4347,104474,e38467af6b4cec40993c10e0683237c8,2017-09-12 17:06:31
4348,105952,58a0bb04d6ce2ed226b38377364c8403,2017-09-12 17:06:10
4349,102875,947626c8dcf86700e63ffcb12cf279c2,2017-09-12 17:06:00
4350,105614,89718ea365f045cf61691063cd44c53e,2017-09-12 17:05:47
4351,105755,f1c53ca34f8a7290273869b53dfc2d33,2017-09-12 17:05:33
4352,105614,ee068e49648cfe98a9a9e8460b6fda84,2017-09-12 17:05:17
4353,105723,9ba09227c48fd615820046517788f118,2017-09-12 17:05:15
4354,104560,019914442ac5bbc4294fcd18329fa8b7,2017-09-12 17:04:28
4355,104474,e06ff26757aa637db740b837d8a58c9a,2017-09-12 17:03:42
4356,105755,5245f745ab8d7adc0ca5828bd6763405,2017-09-12 17:03:23
4357,104474,4f6b30386528e4ba926dcc3e019141be,2017-09-12 17:03:01
4358,105723,7a5f6b634d6b2f3d8f2053bc4e4510cd,2017-09-12 17:03:01
4359,105755,94f33d7e5f05737053ee70b624aa157f,2017-09-12 17:01:50
4360,104560,0795022f228eaa6e951e72c54ee7f4cf,2017-09-12 17:01:46
4361,104560,0c982f57f8cb93e3afe442da06c7010b,2017-09-12 16:57:53
4362,105343,bd43b5b602b1ed5851bdcc657e950017,2017-09-12 16:56:45
4363,103708,d229be3665af4baa3ecb44805ccf0002,2017-09-12 16:56:09
4364,104474,fbcd5ccbb3b4ed2a752529ed9f7aed90,2017-09-12 16:56:01
4365,105536,2c3094566314f8e78cfd9187481860fd,2017-09-12 16:54:11
4366,105952,77e5c9b27732396e99c5c58660b8c439,2017-09-12 16:51:26
4367,105078,dfe90e34cbf1c337b754b8658b54013d,2017-09-12 16:50:42
4368,102701,1be0293fb5eb8b74300993297985e15b,2017-09-12 16:50:28
4369,105755,11d72e4866ebbb1f072ce8bdac34264c,2017-09-12 16:49:51
4370,102701,12ab2ae09de8dc91438d63aa978d5cd4,2017-09-12 16:49:25
4371,104474,7a60b8f0262a8fc529b8d42ab621b6b0,2017-09-12 16:45:52
4372,105755,cda93c7a79fe6d864c4b3c07a22d098f,2017-09-12 16:45:36
4373,102875,ab079ba9ad6392e1c4474ae1bee41d35,2017-09-12 16:45:35
4374,105614,900fc5e66fcf4515bb1d92c4dfff66a8,2017-09-12 16:45:20
4375,104605,f7559f6e5e7f3dfca37778a0c9b0c2c0,2017-09-12 16:45:04
4376,105614,3024c4fefc42be9a5a0281e8c47b0e9c,2017-09-12 16:41:36
4377,105755,1656d45710c1e219e0f24cc2c736afef,2017-09-12 16:41:26
4378,106090,2ed2c7f9163936af68e855f5496708fb,2017-09-12 16:40:43
4379,105614,89d1b094887a5517c0d8397ff3b10516,2017-09-12 16:38:15
4380,105614,853a26052f23e3c7b00bc2c72de1e953,2017-09-12 16:36:56
4381,105343,f7dbfa8e5b81f701d8ffdd0ff8efec50,2017-09-12 16:36:27
4382,104474,3c5ee6fb068187f747c31c91825c9273,2017-09-12 16:36:24
4383,105952,ff72b401c230f7d52d5808eae9183897,2017-09-12 16:35:04
4384,105614,13479f14459fe933414b608b6e3bdc6b,2017-09-12 16:34:49
4385,105755,e6cceb722da77812dae430def3a9f510,2017-09-12 16:34:09
4386,104605,ce00dec8fe0373fb3a5dfc5da9d1fc23,2017-09-12 16:33:59
4387,105755,4ae4165ad2d3dc50b722049c56b59f6a,2017-09-12 16:33:45
4388,105755,356fb1969a42391f5db77c95b3727961,2017-09-12 16:32:48
4389,105952,8be7221423818399086057a8178a345a,2017-09-12 16:31:14
4390,105755,0040314f929218ba748b7071f4711211,2017-09-12 16:30:44
4391,105952,24b11834fc7e81ffcd6a9660039b5e57,2017-09-12 16:28:13
4392,104474,24c968be02b97d32779425cf3424cf49,2017-09-12 16:25:49
4393,105723,13e1bdce03d07ca1b87b80e796a58b4b,2017-09-12 16:23:11
4394,105755,11d49a288b0ea9a16314c477e0b27b6d,2017-09-12 16:22:56
4395,105755,bbdaefe4545d7ca29f89dac8f1268358,2017-09-12 16:22:43
4396,105766,aed230932359f71dc48cab3cd26a7449,2017-09-12 16:21:10
4397,105952,3c53f68eb826bbf3c1e2969114f9c109,2017-09-12 16:20:20
4398,105755,3cd49976c8733a499d76601a5f931fa6,2017-09-12 16:19:20
4399,102866,26c35309a4060d14f6bdffdccb674618,2017-09-12 16:17:48
4400,105952,a45ef299159faaa2433cccdd05f0dd83,2017-09-12 16:17:06
4401,104474,548a3a308297b29f9bd4ce6f0f89d661,2017-09-12 16:16:13
4402,105755,f019c3a8d4165624779951973fcc860d,2017-09-12 16:16:11
4403,102044,5d565323df603c85ac70cf3bff14ae8f,2017-09-12 16:16:03
4404,104474,5c81d2a1683cd8a23c43e838d83c2bbd,2017-09-12 16:14:49
4405,102875,bb406179a69134c6878e8d8a856c79c7,2017-09-12 16:11:42
4406,105755,bf2e74f32067924000040505942c268c,2017-09-12 16:10:28
4407,104474,bbeb8391d8c5525de512db6029feb3cb,2017-09-12 16:06:33
4408,106090,f7d0eab73b46091b1c4ebb2fd6be08a2,2017-09-12 16:05:50
4409,106134,78c2e14175e6506f7afb9ea5ae9807d5,2017-09-12 16:04:42
4410,104474,75d9d2148478d7ca5d4b4a04d58a56b2,2017-09-12 16:03:05
4411,105452,9e711b17ab198c3731d5b4f5f4994b8b,2017-09-12 16:03:04
4412,104474,06183afe7b3e4906e1e8c47e582d087c,2017-09-12 16:02:46
4413,104220,4ad6ffac466c84fe4a94d3c5729ee68f,2017-09-12 16:02:45
4414,102875,f73274dc94531b6e97913c107239e3fa,2017-09-12 16:02:40
4415,105638,0e6c83ae395192a47b071e11ac7aa5dc,2017-09-12 16:02:29
4416,105614,e3d1afc96be185e13c1b721b5429b3aa,2017-09-12 16:01:58
4417,105755,8a0662d34821622c203536ba0fe180f0,2017-09-12 16:01:11
4418,105952,adb16e467e7e9ecb2a04324a7ca88d9a,2017-09-12 15:58:35
4419,102875,c2c6477e4179ebf9290c4ef2f6a511f8,2017-09-12 15:57:37
4420,105952,490f5ce663ce6ec4b480bc4f850257f9,2017-09-12 15:57:03
4421,105952,7a665a13b6635e2641f6b6a4d98d46a4,2017-09-12 15:56:56
4422,105755,17755d3c3133c1a9d1e919f81c7f09dd,2017-09-12 15:56:41
4423,104474,2527ca75943f0eeaa8c4bf7c7e0acaff,2017-09-12 15:55:55
4424,105614,d6b301b4cc16cf8ce0dda1bbcb682ef6,2017-09-12 15:55:29
4425,102701,4830d42a52c65ba8bf8dc2915a9dc9ca,2017-09-12 15:54:42
4426,104676,c52b894e623c78af1874a44c0c86ee5c,2017-09-12 15:53:48
4427,102701,09a6056b7941eaa5e93fdcba209aef98,2017-09-12 15:52:20
4428,102044,0b30a5698224692b7d5aa16766597328,2017-09-12 15:51:24
4429,102701,9021bdadc5254a02f8e5def84b892f01,2017-09-12 15:51:20
4430,105085,65ae0235bed2736dc75d06aa50a49e54,2017-09-12 15:51:03
4431,102044,4fe839038ff8472770280fe3f343c340,2017-09-12 15:49:34
4432,105952,985bb0429ab1335ebf29b62b228aadb8,2017-09-12 15:49:29
4433,102875,6c95377c98c8d832dc0f842780a4eeff,2017-09-12 15:47:36
4434,105614,ac0c6ed29301dfedf5bf700592b8c90d,2017-09-12 15:47:31
4435,104474,875cbfde834857ed8abd4c5c5f03b9b4,2017-09-12 15:46:53
4436,105614,fd1ad75ce3823af5957d91004288fb4d,2017-09-12 15:46:46
4437,104474,f05b6d6bcbb707bea2efec0f833adeea,2017-09-12 15:46:09
4438,102044,39f6c5baff0de3769835c61b836394c9,2017-09-12 15:44:55
4439,105755,e6335eab25ddfa5b30cc53f75c1358e9,2017-09-12 15:44:02
4440,105614,0c0591c9972121adb2f9703493dd9c88,2017-09-12 15:43:58
4441,102701,79d605c9f9ae4fedb040e256af3326fc,2017-09-12 15:43:36
4442,105755,9ebb03e2c624160bed3ba52b09eccf43,2017-09-12 15:42:46
4443,102044,66ca07bd071b769cd2ab390de82ba317,2017-09-12 15:42:45
4444,105614,0e25d84c22d129c9cda435ff8112c468,2017-09-12 15:41:21
4445,105755,1a79041612fdd1ab683d4e24202c9586,2017-09-12 15:39:38
4446,102044,9f40f6c4c383a0848f28f86d0c042519,2017-09-12 15:37:42
4447,105755,d854406cc9d5fbb62d3ed6725ad78388,2017-09-12 15:37:38
4448,104474,f4035d3824e949e47247a71dd56e46b7,2017-09-12 15:36:04
4449,105952,e38dae97efedbae3c2e697d42d956c55,2017-09-12 15:34:51
4450,105755,307cda8821fba0001b32e38c143c3bd9,2017-09-12 15:33:50
4451,105952,5510b6d3710830ad6bee85b606695891,2017-09-12 15:33:04
4452,105952,afe9195515ee64e6d0de221bdb33be5b,2017-09-12 15:31:58
4453,102875,6a5c7e7c02f359f0e1359800ab952771,2017-09-12 15:31:12
4454,102875,d6ac8d9f3a48b1eb487cfa88ec2a68be,2017-09-12 15:30:49
4455,102701,540208c8090e9125539be35c066b5301,2017-09-12 15:30:19
4456,105614,7b0f285775c5e7cd5fb1cf580772a3d6,2017-09-12 15:29:33
4457,102701,8fbc7ba6ea02d0e68b9533fab6037124,2017-09-12 15:28:56
4458,105952,d9996c287bc00d5c79f2010cab87055d,2017-09-12 15:28:43
4459,105952,11a908bb3949011043b56a91d24028f7,2017-09-12 15:28:42
4460,105614,70261cfd60b48e66906600b7293339d5,2017-09-12 15:27:10
4461,105952,393be4b617c77e1311cfe93aea696d62,2017-09-12 15:26:46
4462,105755,0c08609bab1b630f01fccc36b8cfe65c,2017-09-12 15:26:14
4463,104474,39485f096572b165c22ef9b05caf2790,2017-09-12 15:26:07
4464,102701,13290f79930c5c0840ab6b07b7406ce5,2017-09-12 15:25:18
4465,102875,d6a140c168a030fb51609f38c5a92e00,2017-09-12 15:24:15
4466,103708,40b1a12c5f5ba3860749607406f74ed5,2017-09-12 15:22:37
4467,105755,b2d86686d600e541a25a898a9f8371bc,2017-09-12 15:20:35
4468,106101,6d0614467dd08dad0ce34f563219f211,2017-09-12 15:18:15
4469,102875,84645e5c8cab3191c99fb20050333e04,2017-09-12 15:17:30
4470,105949,39ee08042d8cafbedc32ccf845452f1e,2017-09-12 15:16:36
4471,104474,7567e1690b1f85f9e3f2ddbee96571f2,2017-09-12 15:16:23
4472,105952,ab6e94d1be58e3293105edb37ae15369,2017-09-12 15:14:35
4473,105952,74b4f5d708424f704e1c759c1f06d188,2017-09-12 15:14:02
4474,104474,7d775dc03d379e5926c50b0bb0bedb77,2017-09-12 15:11:39
4475,105614,7634eaf146818f781668949e15246f24,2017-09-12 15:10:50
4476,105755,492250f1404b6d494595d4e24c968e51,2017-09-12 15:10:41
4477,105952,431f44f19f95b1a4c890fa9c4543b238,2017-09-12 15:09:28
4478,105614,cad48b176caa5dad71ceba03169643be,2017-09-12 15:08:22
4479,104474,7f3a1272be1c621f2748ca2ad46dc986,2017-09-12 15:06:21
4480,105755,c48006ec67d4dd2b2166e8cb2cf3d26b,2017-09-12 15:06:19
4481,105755,876d684137e48f5cbe5ba3e59f43eafa,2017-09-12 15:04:39
4482,105755,2b5c49f0ebad4924e0966e4c182a78c1,2017-09-12 15:04:21
4483,105952,80f6c6f73e2d6d4d0071eefba1ec4cb8,2017-09-12 15:04:12
4484,104474,1e00ff4c736e679e075e102d79c29b01,2017-09-12 15:03:53
4485,104474,27ad57398e971531c2eebce2e1201241,2017-09-12 15:03:03
4486,102701,6f32349d639836b8767995b2edb88b09,2017-09-12 15:02:51
4487,105755,ad59d3d142ee0031604f8d14b53ab32d,2017-09-12 15:02:38
4488,102701,ae71a9a9f513cb77f1247836110e2103,2017-09-12 14:58:12
4489,105952,782de15671b37e2ec86f7b25b1b1610a,2017-09-12 14:57:40
4490,105949,d8f6b8f51045ef3b0c2c1529e35aad20,2017-09-12 14:57:22
4491,105952,249638f1624d5b5a183ef82b1b7a7f38,2017-09-12 14:56:34
4492,105952,954df975792ca9cd1e2bd6792076bbeb,2017-09-12 14:56:03
4493,104474,672863b6a0a5fc0d29e13b8ca86c7d77,2017-09-12 14:55:44
4494,105614,36c20551231ef38cabc322677674a3c5,2017-09-12 14:55:07
4495,104752,51710a31ecf6f103636259a055158e22,2017-09-12 14:55:05
4496,105755,0d78b703589fb12ea0c81d469ee9a23a,2017-09-12 14:54:31
4497,102701,5140bfdb06d8164c368b7a06a2d8158a,2017-09-12 14:54:02
4498,104560,4798653bfafa275ea259fd788881feea,2017-09-12 14:53:59
4499,105755,96b4c4be3f69594ea82ae79de7c22e9e,2017-09-12 14:53:25
4500,103708,8c706235ade864dbced4dc8212a7da0a,2017-09-12 14:52:00
4501,105195,06ba8cd500c46b6689ca9f671c5aa0ba,2017-09-12 14:51:30
4502,105952,72ed6a4ff009f9b454fee43b465e1463,2017-09-12 14:50:48
4503,105952,60ee999957ce702b81d5f5073dac4f4d,2017-09-12 14:50:41
4504,103263,7bc4c532ca96538282c175129e8bf0e3,2017-09-12 14:49:25
4505,103263,20ae83690b0fff79c6dfc042bccb4e79,2017-09-12 14:49:24
4506,105952,a34d428b7e65b8850c0367a84e235c77,2017-09-12 14:47:53
4507,104474,0f56a168aefb88fa13fa653410c9440c,2017-09-12 14:46:02
4508,105755,353b4944b40c75a2e03951c1f5a57628,2017-09-12 14:45:57
4509,102875,e4f154ccc40f14c0ef3a545c8f2ab342,2017-09-12 14:45:49
4510,105755,1e7000c1e975e92f9b336011fe1a9f07,2017-09-12 14:45:19
4511,105952,daa6b053833bf3b592ac114236f3771f,2017-09-12 14:44:19
4512,105614,252b539220e307b3ca751b21d9db168b,2017-09-12 14:40:48
4513,103263,c78a173da738ef36597d3f8bc62150a1,2017-09-12 14:40:08
4514,103263,0583d665c2ce04a46e09e7b5c18454f4,2017-09-12 14:39:40
4515,102875,51fc58ca9498f82e38db53b3ff35295a,2017-09-12 14:37:56
4516,105723,190dfe098e8f9397bcbf3d242a7065ad,2017-09-12 14:37:47
4517,105551,78eee1138e803ca3b0884a00373b0ad3,2017-09-12 14:37:15
4518,104474,b0c2ce8ded6704c8d5f14152bea47a6e,2017-09-12 14:36:15
4519,103263,3706ee02da850cb3b6323aa7e6f90d3c,2017-09-12 14:34:03
4520,103683,df246441e6e5707a8730c4e1b559e26a,2017-09-12 14:33:37
4521,103263,9a5f315ea045d62d5d88375bdd476958,2017-09-12 14:31:59
4522,102701,cd312b054f1045b569283f137a33d1a7,2017-09-12 14:31:41
4523,105952,326b93fe35b8875c3abe5e499441b97e,2017-09-12 14:29:10
4524,105952,f64f286fad5368373e54f47efb4042c9,2017-09-12 14:28:44
4525,105952,aa861715a262ebaa608cc5311bc75adc,2017-09-12 14:28:33
4526,105755,5384986a193bba880e0939c4c6be87ef,2017-09-12 14:26:51
4527,105952,b925cd98bf6d76b56523d0b8d79a5296,2017-09-12 14:26:39
4528,104474,894ee8daad4cf161e504ff29d866f87a,2017-09-12 14:26:09
4529,105614,8b49205c18300e5ee054d6ddfa9deaf3,2017-09-12 14:24:20
4530,105614,ca64d297f7cfb57f677d634888a2c69d,2017-09-12 14:20:17
4531,105614,a64b9749dec7db189650ca630d404a93,2017-09-12 14:19:24
4532,105952,71f19b02bae07da5e7c6df50db54e1f1,2017-09-12 14:19:23
4533,103708,16f994565207876668acafa9dc275f43,2017-09-12 14:18:39
4534,105614,973416b43c037ca7c6c611981aeb2d4c,2017-09-12 14:18:01
4535,105614,78772a4f09dbd020956b1839265cab37,2017-09-12 14:17:11
4536,104474,e29dd913ca50e213740eb442297fa409,2017-09-12 14:16:21
4537,105452,3825bfbcf9cd810416564f08e7bcf941,2017-09-12 14:15:28
4538,105952,c42402b4923cb2042aa1021565379cdf,2017-09-12 14:11:37
4539,102875,ebd31efb6b563538b9f0349e3d2bc310,2017-09-12 14:11:20
4540,105952,21ca62c62fccf145d17c8371ae69384b,2017-09-12 14:09:10
4541,105614,0b7e7837a3989c5d9e930de3237f21f3,2017-09-12 14:07:41
4542,105755,63f64e333270fbeb16a0b319ff080a9e,2017-09-12 14:06:40
4543,104474,fbeb4c2d8619cff147010accc429164f,2017-09-12 14:06:29
4544,102875,63e8629257d1949e01b7ef6b0cbb2114,2017-09-12 14:06:02
4545,105337,dd869378b5ef27f6e8f911b2e80a5788,2017-09-12 14:05:48
4546,105755,8f86672cde7fbd8a8ce0a4a21a0f5712,2017-09-12 14:05:22
4547,104474,d2b20c5b72852e85c624ab746c808d9f,2017-09-12 14:03:44
4548,104474,f58e41954e8a1d3a485665056c4fe5ad,2017-09-12 14:03:17
4549,105952,ad9fdbe81031927482e46fcdf6a52311,2017-09-12 14:02:50
4550,105952,6541a4f390bff77115720ac08200bd78,2017-09-12 14:02:27
4551,103708,44aff717b96204e8257a8182d6a70ed5,2017-09-12 14:01:55
4552,105952,abd0c4403647164c63ed57d29660572b,2017-09-12 14:01:12
4553,102875,e7793e310440634adb7f90c5bee9a90c,2017-09-12 13:58:51
4554,105755,4b23ba26ab08f0c9e925e8c43ec79d79,2017-09-12 13:57:31
4555,103708,3cbe24d7e96a0454ed9c5441d2fdef32,2017-09-12 13:57:10
4556,105755,fe5144c38d838811a271a531310186ab,2017-09-12 13:57:01
4557,104474,00ae53677e241eb5c451680dfc72aa8e,2017-09-12 13:55:47
4558,105755,f93ea4691d69615cfbe42616e7fa9f83,2017-09-12 13:55:13
4559,105952,72049337463e6062256412a684b2dbdf,2017-09-12 13:54:54
4560,105638,7c74d62fd871df834afc36fa20e7bfd0,2017-09-12 13:54:23
4561,102875,61ff8e0b44c3d48c81d675fa03511855,2017-09-12 13:52:56
4562,102875,cbd83427a8ae7075d6dd0a6383fdd37e,2017-09-12 13:52:33
4563,105755,982fde3d1dfdbe7d37fd65869e6e7583,2017-09-12 13:52:09
4564,102701,04c39118d71392e347d11b8d280bcc64,2017-09-12 13:51:42
4565,105755,1f7475049a4b23bcddc1f1fb5b90c051,2017-09-12 13:51:11
4566,105952,ebfde488c149c31dc516d6797da1871a,2017-09-12 13:50:43
4567,105952,4ce6be305b84cd7352737cb0c22b6c58,2017-09-12 13:48:53
4568,105551,0125e60ffdb4144c73544bd7561caa7b,2017-09-12 13:48:27
4569,105755,c82796ee3e52df61e068eeb2e50ae9c3,2017-09-12 13:47:55
4570,105723,c04040e469a4266aabd9efcdcb553c86,2017-09-12 13:46:41
4571,104474,bfd105be11f18c39e7c2fa4b6a2a8c6a,2017-09-12 13:46:35
4572,105952,46443c941ffa5abdd05884cb7e582ae2,2017-09-12 13:45:38
4573,105614,000e1e77ec5b7d8b4c332fdc50212904,2017-09-12 13:43:48
4574,102875,12c925c623290505b5c885b4a0677b9e,2017-09-12 13:43:38
4575,105723,d0706698e76a6d5f9b74ce06df0ce3b4,2017-09-12 13:42:11
4576,102701,b5237feba68861944b7cedf753f070c5,2017-09-12 13:41:12
4577,102701,e137262a15624dde406b48a9381e6369,2017-09-12 13:40:42
4578,105755,0bce88ce576510c998f8f71a4593e9e6,2017-09-12 13:40:04
4579,105723,436f12a8b51eebb7cfe2462097fcfe32,2017-09-12 13:39:22
4580,105614,45b6264a7b74be305c4be036e0b641f0,2017-09-12 13:38:29
4581,105755,85b3dd5f028aa6ef23d30f76bc03c827,2017-09-12 13:37:56
4582,104474,9c1d2bf5da46ca4e080cdd7a725f32c9,2017-09-12 13:36:10
4583,105952,8e3b2b10a53a5911bb26df4b64d3f7cd,2017-09-12 13:34:09
4584,102875,081bf1b586f5177bf9c50a36867e74ce,2017-09-12 13:33:50
4585,102701,95d43de975bb3085731d555c12021940,2017-09-12 13:32:58
4586,105755,da1a371a8cb738bbe151d504cd1e03c6,2017-09-12 13:32:35
4587,105638,4e3f52d06ab5b5a57db3d9d5accd5d2d,2017-09-12 13:31:33
4588,105952,1ca9505cffcc9edcbeab860280777aa2,2017-09-12 13:31:08
4589,105755,347c27f579cd6e9f752e8067e6e18655,2017-09-12 13:29:37
4590,104474,edd63ff475998e68cc949bb948d2c6b6,2017-09-12 13:26:04
